province,city,name,address
天津市,天津市,星巴克(中豪世纪花园店),围堤道120增1号中豪世纪花园
天津市,天津市,星巴克(和平大悦城店),南京路189号和平大悦城购物中心1层1号
天津市,天津市,星巴克咖啡(奥城2店),时代奥城中央大街
天津市,天津市,星巴克咖啡(天津新意街2店),光复道与民生路交叉口南100米
天津市,天津市,星巴克咖啡(太极园店),太极园底商109、110-1号
天津市,天津市,星巴克咖啡(长江道店),长江道14号地上1层5号
天津市,天津市,星巴克咖啡(富力津门湖店),津门湖江湾广场13-17号
天津市,天津市,星巴克咖啡(天津巨川金海岸店),学校大街529号
天津市,天津市,星巴克咖啡(时代奥城三店),奥城商业广场19-1-114
天津市,天津市,星巴克(天津新汇华庭店),天津市和平区荣业大街45号
天津市,天津市,星巴克咖啡(天津社会山广场咖啡店),张家窝镇知景道321号社会山广场2号楼1层128号单元
天津市,天津市,星巴克(鲁能中心2店),天塔道北侧鲁能城购物中心1F-11号
天津市,天津市,星巴克咖啡(天津秀谷商城咖啡店),津塘公路1168号秀谷商城1层6A-6B、56-57号
天津市,天津市,星巴克咖啡(彩悦城店),乐园道9号彩悦城阳光乐园购物中心1层1A-14-1单元
天津市,天津市,星巴克(天津印象城店),民和道印象城购物中心1层
天津市,天津市,星巴克咖啡(天津友谊路咖啡店),友谊路21号友谊商厦第1层的L1-1单元
天津市,天津市,星巴克(朗香街店),建设路88号朗香街B2层M002-1单元
天津市,天津市,星巴克(气象台路店),气象台路与紫金山路交口西北侧宁发商城宁发商城3-101的D01
天津市,天津市,星巴克咖啡(津南永旺梦乐城店),市天津市津南区辛庄镇永旺梦乐城津沽公路与鑫怡路交口津南永旺梦乐城三层
天津市,天津市,星巴克咖啡(滨海万达广场店),洞庭路4572号地面1层1001号
天津市,天津市,星巴克咖啡(环湖中道店),环湖中道3号01幢1层103单元
天津市,天津市,星巴克咖啡(津南永旺梦乐城店),辛庄镇永旺梦乐城3层362号
天津市,天津市,星巴克咖啡(于家堡店),新金融大厦1层
天津市,天津市,星巴克咖啡(科技金融大厦店),滨海高新区华苑产业区梅苑路5号金座广场103-104
天津市,天津市,星巴克咖啡(保税区店),自贸试验区(天津港保税区)天保大道188号开利大厦1层102
天津市,天津市,星巴克咖啡(环球置地广场店),南京路309号环球置地1层102
天津市,天津市,星巴克(滨海伊势丹店),天津开发区第二大街62号伊势丹B1层T08单元
天津市,天津市,星巴克咖啡(月坛商厦店),咸水沽为民路4号月坛商厦东区F1层
天津市,天津市,星巴克咖啡(天河城店),和平路263号天津天河城购物中心1层123号
天津市,天津市,星巴克咖啡(赛顿中心店),西康路37号赛顿中心1层102单元
天津市,天津市,星巴克咖啡(远洋未来汇店),远洋中心路89号地上1层F108-112-114单元
天津市,天津市,星巴克咖啡(第六田园商业广场店),解放南路476号田园商业广场F1层
天津市,天津市,星巴克咖啡(友谊新都市百货店),狮子林大街200号友谊新都百货1层
天津市,天津市,星巴克咖啡(欧贸中心店),中心大道和东四道交口处融和广场1号楼
天津市,天津市,星巴克咖啡(金谷大厦店),滨江道1号金谷大厦1层107单元
天津市,天津市,星巴克咖啡(大港友谊百货店),胜利街651号友谊百货1层A101号
天津市,天津市,星巴克咖啡(泰达生活馆店),经济开发区第二大街56号泰达生活馆1层101号
天津市,天津市,星巴克咖啡(大光明店),杨村街泉州路西侧新光广场地上一层1-51、1-52号铺位
天津市,天津市,星巴克(海信广场),解放北路188号海信广场2-3层
天津市,天津市,星巴克咖啡(富力广场店),市南开区北马路127号富力广场1层101号
天津市,天津市,星巴克咖啡(第三大街店),开发区第三大街32号鸿泰·千佰汇商业广场2区1层-7、2区1层-8
天津市,天津市,星巴克咖啡(SM城市广场店),环河北路168号SM天津滨海城市广场金环1层D1026号
天津市,天津市,星巴克咖啡(万福店),铁东路宁宇家园9号楼K3-101
天津市,天津市,星巴克,南门外大街2号大悦城B1-48
天津市,天津市,星巴克咖啡(远洋新天地店),新开路67号101-102单元
天津市,天津市,星巴克咖啡(威尼都店),前进道与翠通路交口威尼都食尚购物乐园南区1层
天津市,天津市,星巴克(滨海高新区工华道店),新产业园区华苑产业区工华道1号虚拟园104-105-1
天津市,天津市,星巴克咖啡(奥城商业广场二店),奥城商业广场A3写字楼
天津市,天津市,星巴克咖啡(友谊武清百货店),京津公路与振华道交口友谊武清百货F1层
天津市,天津市,星巴克(南京路店),南京路108号伊势丹百货B1层
天津市,天津市,星巴克咖啡(新燕莎奥特莱斯店),环河北路98号新燕莎奥特莱斯1层A8-108号单元
天津市,天津市,星巴克咖啡(津汇广场店),南京路189号津汇广场地下一层B-35
天津市,天津市,星巴克咖啡(荣业大街万兆店),南市街福安大街D座入口国美电器楼下
天津市,天津市,星巴克咖啡(天津嘉利大厦店),卫津路北端嘉利大厦1-102-A01
天津市,天津市,星巴克咖啡(天津百货大楼咖啡店),新华路3号天津百货大楼F1层A03单元
天津市,天津市,星巴克咖啡(永旺购物中心),中北工业园阜盛道1号永旺购物中心1F层117
天津市,天津市,星巴克咖啡(天津大岛广场店),环岛西路11号大岛商业广场1层S1-106
天津市,天津市,星巴克咖啡(凯德国际贸易中心店),南京路39号1-5-6号
天津市,天津市,星巴克咖啡(宝龙国际店),新港路1813号宝龙城市广场1层L1-128单元
天津市,天津市,星巴克咖啡(河东嘉里中心店),六纬路238号嘉里中心商场1层L1012A单元正门直对
天津市,天津市,星巴克咖啡(仁恒置地广场二店),东马路135号仁恒海河广场1层1-10
天津市,天津市,星巴克咖啡(金河购物广场店),友谊北路60号金河购物广场1层(罗马花园附近)
天津市,天津市,星巴克咖啡(天津滨海国际机场),张贵庄津汉公路天津滨海国际机场T2航站楼F3层
天津市,天津市,星巴克咖啡(天津仁恒广场咖啡店),东马路137号乐天百货1层EF-1单元
天津市,天津市,星巴克(和平恒隆广场店),兴安路166号恒隆广场2层2010号
天津市,天津市,星巴克咖啡(天津五大道店),洛阳道61-73号楼1层
天津市,天津市,星巴克咖啡(天津凯旋门亨泰店),南京路66号凯旋门大厦1层1-1单元
天津市,天津市,星巴克咖啡(天津新意街店),新意大利风情街自由道60-62号
天津市,天津市,星巴克(友谊新天地商厦店),滨江道208号友谊新天地广场A区F1层
天津市,天津市,星巴克(永旺梦乐城梅江店),友谊南路111号A区A158
天津市,天津市,星巴克咖啡(天津大悦城北区),南门外大街2号大悦城B区B1层
天津市,天津市,星巴克咖啡(银河广场咖啡店),乐园道9号银河国际购物中心1层L1-45-2单元
天津市,天津市,星巴克(塘沽金元宝金街店),解放路668号金元宝商厦1层
天津市,天津市,星巴克咖啡(天佑城店),西马路与南马路交口天佑城商场1层101-102单元
天津市,天津市,星巴克咖啡(梅江凤水园咖啡店),友谊南路与珠江道交口西南侧凤水园2-25单元
天津市,天津市,星巴克咖啡(新港店),新港路276号于家堡金元宝购物中心1层A01单元
天津市,天津市,星巴克咖啡(永旺),时尚东路29号永旺梦乐城天津TEDA购物中心1层区域120单元
天津市,天津市,星巴克咖啡(天津火车站店),新纬路1号候车室2层13和14检票口中间位置
天津市,天津市,星巴克咖啡(友谊路店),黑牛城道125号新业广场1层A101-A102
天津市,天津市,星巴克咖啡(水游城店),大丰路18号水游城2层F2AN15单元
天津市,天津市,星巴克咖啡(时代数码广场店),鞍山西道259号时代数码广场1层101单元
天津市,天津市,星巴克咖啡(怡乐天地店),大沽南路531号怡乐购物广场1层1022单元
天津市,天津市,星巴克咖啡(奥城店),凌宾路奥城商业广场8号楼彩柒汇商业广场1层8102-1单元
天津市,天津市,星巴克咖啡(五大院店),泰安道3号院1号楼1-2层
天津市,天津市,星巴克咖啡(天津国际商场店),南京路天津国际商场A座1-2层
天津市,天津市,星巴克咖啡(万达广场河东店),津滨大道53号万达百货1层151A单元
天津市,天津市,星巴克咖啡(天津凯德天津湾店),南北大街1号凯德MALL天津湾购物中心1层
天津市,天津市,星巴克咖啡(天津国际大厦店),南京路75号天津国际大厦1层
天津市,天津市,星巴克咖啡(金元宝滨海中心店),天津泰达开发区黄海路19号金元宝滨海国际购物中心1层
天津市,天津市,星巴克咖啡(天津乐宾店),南京路128号乐宾百货1层C06-C07
天津市,天津市,星巴克(武清佛罗伦萨小镇店)(装修中),武清开发区前进道北侧号佛罗伦萨小镇一楼Food12号
天津市,天津市,星巴克咖啡(小白楼店)(装修中),小白楼开封道54号1-2层
上海市,上海市,星巴克,四川北路1689号嘉杰国际广场1层110、202室
上海市,上海市,星巴克,金汇南路158号
上海市,上海市,星巴克,1号候机楼国际出发禁区商业区
上海市,上海市,星巴克咖啡,虹莘路1054号星宝广场一楼
上海市,上海市,星巴克(光启城店),宜山路455号光启城L1层183&185
上海市,上海市,星巴克(华泰广场店),江桥镇金运路355号华泰中心1层
上海市,上海市,星巴克(长岛路店),长岛路1156-1158号金桥翡翠坊F1层
上海市,上海市,星巴克(公园东路店),公园东路1289号富绅商业中心F1层
上海市,上海市,星巴克(八一广场店),城桥镇八一路206号八一广场1层(近富民路)
上海市,上海市,星巴克(凯德晶萃店),徐家汇路268号1-7-8
上海市,上海市,星巴克(世纪大都会1F店),世纪大道1229号1层4单元
上海市,上海市,星巴克(益丰外滩源店),北京东路99号地上1层L101A室
上海市,上海市,星巴克(静安嘉里中心1店),南京西路1515号静安嘉里中心东区F1层E1-3、E1-6K
上海市,上海市,星巴克(灵石路店),灵石路716号宝燕商城1层
上海市,上海市,星巴克(正大广场2店),陆家嘴西路168号正大广场B2-5单元区
上海市,上海市,星巴克(真北华润万家店),长征镇铜川路1688号第1层L1026单元
上海市,上海市,星巴克(羽山路店),羽山路116-118号源深体育馆6号门对面
上海市,上海市,星巴克(城建大厦店),福山路500号城建国际中心1层
上海市,上海市,星巴克(大悦城北楼店),西藏北路166号上海大悦城北座L8层N810
上海市,上海市,星巴克(合生汇店),翔殷路1099号上海合生国际广场B1层12号
上海市,上海市,星巴克(南桥宝龙商业广场店),航南公路5639号宝龙城市广场1层-36单元
上海市,上海市,星巴克(浦建路店),浦建路118号巴黎春天百货F1层
上海市,上海市,星巴克(龙湖虹桥天街购物中心B馆),申滨南路1126号龙湖虹桥天街购物中心B馆F1层B-L1-23
上海市,上海市,星巴克(月亮湾店),瑞虹路188号瑞虹天地月亮湾L1层L1-15
上海市,上海市,星巴克(K11购物艺术中心店),淮海中路300号上海K11购物艺术中心L1层106
上海市,上海市,星巴克(塞纳左岸生活广场店),文诚路500弄1号松江塞纳左岸生活广场L22-1
上海市,上海市,星巴克(嘉定大融城店),宝安公路3386号大融城1层131
上海市,上海市,星巴克(嘉定百联店),澄浏中路3090号1层6室
上海市,上海市,星巴克(上海奕欧来奥特莱斯店),申迪东路88号上海奕欧来奥特莱斯月牙畔1100
上海市,上海市,星巴克(E朋汇店),江浦路627号24幢101室
上海市,上海市,星巴克(虹桥天地二店),申长路668号1层106-3-4单元
上海市,上海市,星巴克(传奇商业广场店),碧波路635号上海传奇104号1F24-23B室
上海市,上海市,星巴克(宝山宝龙广场店),杨南路2211号宝山宝龙城市广场F1层
上海市,上海市,星巴克(久事大厦店),四川中路213号久事商务大厦1层102室
上海市,上海市,星巴克(8号桥二期1号楼店),8号桥二期局门路436号1号楼1102单元
上海市,上海市,星巴克(浦东机场T2到达店),浦东机场迎宾大道8000号T2航站楼2层
上海市,上海市,星巴克(新大陆广场店),南泉北路588号S1-08
上海市,上海市,星巴克(静安恒隆广场店),南京西路1266号恒隆广场1号楼1层
上海市,上海市,星巴克(中山公园龙之梦1店),长宁路1018号龙之梦购物中心F1层1073
上海市,上海市,星巴克(中山公园龙之梦2店),长宁路1018号上海龙之梦大厦B2层2号
上海市,上海市,星巴克(百联悠迈生活广场店),四平路2500号悠迈生活广场1层B19-F01-1-030室
上海市,上海市,星巴克(浦江科技广场店),浦江园内陈行路2388号浦江科技广场1号楼银杏广场F1层101室
上海市,上海市,星巴克(古美路店),古美路1528号7幢1层1商业101D室
上海市,上海市,星巴克(中远两湾城店),中潭路71号
上海市,上海市,星巴克(越洋广场店),南京西路1601号越洋广场1层1I室
上海市,上海市,星巴克(漕河泾2店),桂平路391号新漕河泾国际商务中心B座1层
上海市,上海市,星巴克(金茂时尚生活中心),世纪大道88号金茂大厦JLIFE时尚生活中心2层2C-08、10
上海市,上海市,星巴克(周浦万达店),周浦镇年家浜路518号万达广场1层156-157
上海市,上海市,星巴克(杨浦又一城店),淞沪路8号百联又一城1层6号
上海市,上海市,星巴克(静安大融城店),沪太路1111弄8号5号楼1层
上海市,上海市,星巴克(开元二店),新松江路925弄开元地中海商业广场1层1-000号
上海市,上海市,星巴克(来福士2F店),西藏中路268号来福士广场2层4-5单元
上海市,上海市,星巴克(环球港B1店),中山北路3300号上海环球港B1148-B1149
上海市,上海市,星巴克(徐汇日月光店),漕宝路33号L1层30铺位
上海市,上海市,星巴克(康桥漕河泾店),秀浦路2555号8幢1层104室
上海市,上海市,星巴克(中环百联店),真光路1288号百联购物广场1层A-L101
上海市,上海市,星巴克(龙湖宝山天街店),丹霞山路50弄1号
上海市,上海市,星巴克(大宁中心广场店),万荣路777弄2号大宁音乐广场1层101室
上海市,上海市,星巴克(龙之梦店),西江湾路388号虹口龙之梦A座1层10、55号
上海市,上海市,星巴克(来福士办公楼店),西藏中268号来福士广场办公楼1层大堂L1-2
上海市,上海市,星巴克(悦荟店),南京东路353号1层122室、2层211室
上海市,上海市,星巴克(浦江双辉店),银城路9-99号B1层01单元
上海市,上海市,星巴克(绿地北外滩中心店),东大名路988号102
上海市,上海市,星巴克(尚品中心B1店),福泉北路518号虹桥国际商务花园尚品中心B1层
上海市,上海市,星巴克(外滩金融中心办公楼店),中山东二路600号1幢1层东侧
上海市,上海市,星巴克(西云楼店),洪德路300-302号
上海市,上海市,星巴克(滨江光合新座店),民生路118弄
上海市,上海市,星巴克(正大广场3店),陆家嘴西路168号正大广场3层
上海市,上海市,星巴克(森兰美伦店),兰嵩路555号B幢119室
上海市,上海市,星巴克(国拓广场店),莘松路195号国拓广场1层
上海市,上海市,星巴克(闵行爱琴海购物公园店),"虹井路120弄-6号F160,F161室"
上海市,上海市,星巴克(运动loft店),同心路723号11幢102室
上海市,上海市,星巴克(耀江广场店),吴淞路258号1层102室
上海市,上海市,星巴克(长宁世贸商城店),延安西路2299号世贸商城2层
上海市,上海市,星巴克(宝武大厦店),世博大道1859号
上海市,上海市,星巴克(明中广场店),明中路1885号零售商区1层1单元
上海市,上海市,星巴克(浦东机场T1出发层M岛店),迎宾大道6000号候机楼3层南岛区域1号
上海市,上海市,星巴克(民星路店),民星路378号163、166-167室
上海市,上海市,星巴克(云间新天地店),云间路109号2-1-2室
上海市,上海市,星巴克(浦东机场T2-77号店),迎宾大道8000号浦东国际机场T2候机楼国际出发禁区
上海市,上海市,星巴克(新研大厦店),桂箐路65号1层107B号和2层202-9号
上海市,上海市,星巴克(川沙百联店),川沙路5398号1F-012室
上海市,上海市,星巴克(真如星光耀广场店),曹杨路1888弄2号楼第1层D02单元
上海市,上海市,星巴克(东方明珠店),世纪大道1号广场1号
上海市,上海市,星巴克(尚浦中心店),江湾城路99号尚浦商务中心6幢1层109a
上海市,上海市,星巴克(科技广场店),莘砖公路668号1层106-1-2号商铺工行旁
上海市,上海市,星巴克(缤谷广场二期店),天山路345号缤谷文化休闲广场2期3层310B单元
上海市,上海市,星巴克(迪士尼团队大楼店),申迪北路753号111室
上海市,上海市,星巴克(福建中路店),福建中路353号1-2层的1A2单元
上海市,上海市,星巴克(瑞金医院综合大楼店),瑞金二路197号综合大楼10号楼1层
上海市,上海市,星巴克(老介福店),南京东路233号南京大楼1层
上海市,上海市,星巴克(颛桥万科店),颛兴东路1759号1层106单元
上海市,上海市,星巴克(富绅时代广场店),盈港路1616弄1-50号1层18-19单元
上海市,上海市,星巴克(青浦宝龙店),盈港东路7828号1层1室
上海市,上海市,星巴克(龙漕路店),龙漕路299号4幢1层102室
上海市,上海市,星巴克(虹桥机场T1到达店),机场迎宾一路800号1号航站楼B楼到达层公众区A001室
上海市,上海市,星巴克(长风大悦城2店),大渡河路196号大悦城2层204
上海市,上海市,星巴克(新华医院店),江浦路1379号新华医院25号科技楼第1层101号单元
上海市,上海市,星巴克(环贸广场办公楼店),淮海中路999号环贸广场办公楼1期2层大堂区域200室
上海市,上海市,星巴克(畹町万科集店),畹町路399号5幢地上1层101单元
上海市,上海市,星巴克(船舶大厦店),浦东大道1号1层
上海市,上海市,星巴克(怡丰城办公楼店),顾戴路2337号丰树商业城塔楼E楼1层102号
上海市,上海市,星巴克(置汇旭辉广场店),张杨路2389弄LCM置汇旭辉广场
上海市,上海市,星巴克(招商局上海中心店),国耀路198-200号
上海市,上海市,星巴克(金山欧尚店),蒙山北路399号1层653-SHJS1027A
上海市,上海市,星巴克(城市概念园店),双阳支路135-137号
上海市,上海市,星巴克(凌空广场携程店),金钟路968号凌空SOHO16号楼1层16-101
上海市,上海市,星巴克(漕河泾浦江科技园F区店),浦江镇新骏环路188号8幢102-2室
上海市,上海市,星巴克(新理想广场店),荣乐西路790号新理想广场1层14
上海市,上海市,星巴克(第一百货商业中心店),南京东路800号4层B02-F04-1-305室
上海市,上海市,星巴克(汤臣店),东方路710号汤臣金融大厦1层
上海市,上海市,星巴克(金山百联店),近郊金山区卫清西路188号百联金山购物中心1层(近松卫南路)
上海市,上海市,星巴克(航运金融大厦店),浦东大道720号国际航运金融大厦1层
上海市,上海市,星巴克咖啡(滨江店),滨江大道富都段滨江公园内(富城路名商路)
上海市,上海市,星巴克咖啡(万都店),遵义南路9号万都中心大厦1层S102、S106
上海市,上海市,星巴克咖啡(三林印象城店),永泰路1058弄三林印象城1层
上海市,上海市,星巴克咖啡(东航云锦天地店),龙兰路277号3号楼1层七贤日料店
上海市,上海市,星巴克咖啡(晶品),愚园路68号晶品L2层L2-09A
上海市,上海市,星巴克咖啡(久光百货店),南京西路1618号久光百货F1层S103室
上海市,上海市,星巴克咖啡(浦汇大厦店),福州路318号浦汇大厦1层
上海市,上海市,星巴克咖啡(新天地店),茉莉路225弄港城新天地A座1层
上海市,上海市,星巴克咖啡(江镇新都汇店),祝桥镇江晖路409弄D区51号新都汇广场1层5室
上海市,上海市,星巴克咖啡(前滩世贸中心店),东育路255弄前滩世贸中心项目一期8号楼1层101单元
上海市,上海市,星巴克咖啡(唐镇阳光城店),高科东路777弄1号阳光天地商业广场1层L102
上海市,上海市,星巴克咖啡(青浦世纪联华店),城中北路718号1幢1层F01115单元
上海市,上海市,星巴克咖啡(松江泗泾保利店),泗泾镇泗宝路41号1层103室
上海市,上海市,星巴克咖啡(吴泾宝龙店),剑川路438号吴泾宝龙广场1层底商
上海市,上海市,星巴克咖啡(张江万科翡翠公园店),荣科路286号翡翠公园商场1层101号单元
上海市,上海市,星巴克咖啡(松江万达广场店),广富林路658号万达广场F1层1031-1032
上海市,上海市,星巴克咖啡(青浦新尚生活广场店),华志路771-789号1层102a单元
上海市,上海市,星巴克咖啡(七宝万科广场店),漕宝路3366号七宝万科广场F5层
上海市,上海市,星巴克咖啡(1788E.A.T),南京西路1788号1788EATF1层F1-9
上海市,上海市,星巴克咖啡(嘉定日月光店),城北路358号1层15单元日月光中心1层
上海市,上海市,星巴克咖啡(森宏生活广场店),长清路1200号森宏购物广场1层2101室
上海市,上海市,星巴克咖啡(金山枫泾古镇店),枫泾镇北大街256号
上海市,上海市,星巴克咖啡(文诚路店),文诚路1480号新乐坊生活广馆1楼
上海市,上海市,星巴克咖啡(港汇恒隆广场),虹桥路1号港汇广场1座1层大唐堂
上海市,上海市,星巴克咖啡(五角场万达影城店),五角场万达商业广场万达影城国宾路58号3层
上海市,上海市,星巴克咖啡(思南公馆店),思南路50号
上海市,上海市,星巴克咖啡(莘庄龙之梦店),沪闵路6088号1层1-2号
上海市,上海市,星巴克咖啡(万嘉广场店),东靖路1881号万嘉商业广场1层(近新行路)
上海市,上海市,星巴克咖啡(五福商业广场店),东风路9-11
上海市,上海市,星巴克咖啡(湖滨道店),湖滨路150号湖滨道购物中心1层105室
上海市,上海市,星巴克咖啡(乐坊广场店),金鼎路2218号乐坊精致生活广场东区1层121单元
上海市,上海市,星巴克咖啡(金山工业园区店),夏宁路818弄70号联东U谷商务中心1层
上海市,上海市,星巴克咖啡(松江沪亭北路店),沪亭北路666-668号
上海市,上海市,星巴克咖啡(鸿音广场店),南芦公路1755弄鸿音广场7号楼1-2层
上海市,上海市,星巴克咖啡(长泰广场店),祖冲之路1239弄6号10号楼1层05-159单元
上海市,上海市,星巴克咖啡(惠南世纪联华店),惠南镇城东路384号1层MSGC2单元
上海市,上海市,星巴克咖啡(唐镇恒生店),上丰路1702号唐镇恒生广场101室
上海市,上海市,星巴克咖啡(江桥老街店),虞姬墩路505号4幢101-102、109
上海市,上海市,星巴克咖啡(大宁店),共和新路1988号大宁国际商业广场5座1层114-117室
上海市,上海市,星巴克咖啡(碧云路店),碧云路1156-1160号
上海市,上海市,星巴克咖啡(浦东软件园店),浦东软件园晨晖路1000号浦东软件园祖冲之园1号楼116-a室
上海市,上海市,星巴克咖啡(乐购大华店),大华路518号乐购大华店1层S1、S2单元
上海市,上海市,星巴克咖啡(南翔店),佳通路31弄3号中冶祥腾城市广场3层(近11号线南翔站)
上海市,上海市,星巴克咖啡(外滩店),外滩中山东一路367号
上海市,上海市,星巴克咖啡(外滩中心店),延安东路222号外滩中心1层
上海市,上海市,星巴克咖啡(莘庄仲盛店),都市路5001号仲盛世界商城F1层GF12
上海市,上海市,星巴克咖啡(豫园店),豫园路100号
上海市,上海市,星巴克咖啡(徐汇漕河泾店),宜山路1009号创新大楼1层
上海市,上海市,星巴克咖啡(瑞虹店),临平路1号10-11单元(近飞虹路)
上海市,上海市,星巴克咖啡(汇宝广场店),漕宝路3459号汇宝购物广场C区1层
上海市,上海市,星巴克咖啡(金桥店),碧云路633号碧云国际社区碧云体育休闲中心1-2层
上海市,上海市,星巴克咖啡(古北店),水城南路20号1-2层
上海市,上海市,星巴克咖啡(神州智慧天地店),神州智慧天地 天山西路567号神州智慧天地裙房1层R106号
上海市,上海市,星巴克咖啡(奉贤金叶商厦店),南中路80号浦商百货1层1F06
上海市,上海市,星巴克咖啡(新天地店),太仓路181弄上海新天地北里F1层
上海市,上海市,星巴克咖啡(衡山坊店),衡山路890弄3号
上海市,上海市,星巴克咖啡(永新店),辛耕路129号(近天钥桥路)
上海市,上海市,星巴克咖啡(118广场店),金沙江路1685号118广场4区咖啡金字塔(近真北路)
上海市,上海市,星巴克咖啡(日月光店),徐家汇路618号日月光广场1层1F-A08单元
上海市,上海市,星巴克咖啡(夏都小镇店),沪青平公路1583号内街谢卫路1450号A2-103a
上海市,上海市,星巴克咖啡(嘉御庭店),建国西路258号
上海市,上海市,星巴克咖啡(漫游城步行街店),万源南路99弄6号107-108室
上海市,上海市,星巴克咖啡(沃尔玛店),临沂北路252号沃尔玛1层
上海市,上海市,星巴克咖啡(中信泰富万达广场店),胜辛路447号中信泰富万达广场1层
上海市,上海市,星巴克咖啡(汇阳广场店),田林东路75号1层105单元
上海市,上海市,星巴克咖啡(世博源店),世博大道1368号世博源3区L1层3L130室
上海市,上海市,星巴克咖啡(上海广场店),淮海中路138号上海广场F1层106
上海市,上海市,星巴克咖啡(国和路店),国和路1000号1000广场1层117室
上海市,上海市,星巴克咖啡(美罗城店),肇嘉浜路1111号美罗城219号(近漕溪北路)
上海市,上海市,星巴克咖啡(丹桂路店),丹桂路999号国创中心1期G1座1层
上海市,上海市,星巴克咖啡(嘉定同济科技园店),绿苑路587号1层
上海市,上海市,星巴克咖啡(江场二路店),江场二路77-79号
上海市,上海市,星巴克咖啡(世纪汇广场店),世纪大道1192号世纪汇广场LG1层002号
上海市,上海市,星巴克咖啡(南洋1931店),裕德路165号1层F1-04单元
上海市,上海市,星巴克咖啡(高桥新城店),夏碧路519号夏碧路莱阳路交叉口1层
上海市,上海市,星巴克咖啡(星宝广场店),漕宝路1574号1层20室
上海市,上海市,星巴克咖啡(环贸广场店),淮海中路999号环贸iapmLG2层LG2-236
上海市,上海市,星巴克咖啡(纬地路店),罗泾镇纬地街路61号甲
上海市,上海市,星巴克咖啡(唯品会店),申长路1588弄6号6号楼104-106单元
上海市,上海市,星巴克咖啡(航科大厦店),源深路92号航科大厦
上海市,上海市,星巴克咖啡(中建广场店),高科西路897号中建广场乐荟天地1层
上海市,上海市,星巴克咖啡(万达广场颛桥店),颛桥镇颛兴东路1559号万达广场(颛桥店)F1层1001A
上海市,上海市,星巴克咖啡(大学路店),大学路318号
上海市,上海市,星巴克咖啡(红松路店),红松路227号和235号102A室
上海市,上海市,星巴克咖啡(远洋财富广场店),台中南路68号1幢103-104室
上海市,上海市,星巴克咖啡(泰州路店),泰州路409号1层
上海市,上海市,星巴克咖啡(兴梅路店),兴梅路1234号1-2层、兴梅路1238、1236号1-2层
上海市,上海市,星巴克咖啡(海伦中心店),金融街海伦中心海伦路440号1夹层1-2层202单元
上海市,上海市,星巴克咖啡(上海中心F1店),银城中路501号上海中心西门1层
上海市,上海市,星巴克咖啡(正大乐城1店),中山南二路699号正大乐城F1层1-104
上海市,上海市,星巴克咖啡(东建路店),东建路209-213号
上海市,上海市,星巴克咖啡(松江乐尚天地广场店),南乐路456号6幢一层3101-3102A室
上海市,上海市,星巴克咖啡(凯德·星贸店),恒通路318号凯德星贸广场1层
上海市,上海市,星巴克咖啡(飞航广场店),玉树路2559号飞航广场1幢1层159-160单元
上海市,上海市,星巴克咖啡(东郊中心店),紫竹路383弄25号(近金桥路)
上海市,上海市,星巴克咖啡(黄金城道店),黄金城道776号1层103室
上海市,上海市,星巴克咖啡(新龙华店),柳州路138号110室
上海市,上海市,星巴克咖啡(徐汇百联店),华山路2038号百联徐汇商业广场1层7室
上海市,上海市,星巴克咖啡(上海浦东国际机场),迎宾大道6000号上海浦东国际机场2F层
上海市,上海市,星巴克咖啡(食尚中心店),沪青平公路1899号A座1层A101-1单元
上海市,上海市,星巴克咖啡(曲阳路店),曲阳路379号1楼1004单元
上海市,上海市,星巴克咖啡(古象大酒店),九江路595号古象大酒店(近湖北路)
上海市,上海市,星巴克咖啡(成山路家乐福店),成山路1111号
上海市,上海市,星巴克咖啡(维璟广场店),七莘路1507号地上1层1507号
上海市,上海市,星巴克咖啡(金杨第一商城店),枣庄路805-807号金杨第一商城1层
上海市,上海市,星巴克咖啡(枣阳路店),金沙江路枣阳路592号
上海市,上海市,星巴克咖啡(嘉定宝龙城市广场店),阿克苏路1099号嘉定宝龙广场1层409单元
上海市,上海市,星巴克咖啡(东方万国店),新金桥路1599号东方万国企业中心17幢B1层103号-B2层103号
上海市,上海市,星巴克咖啡(香港名都店),河南南路489号香港名都购物中心1层L138-L140单元近复兴东路
上海市,上海市,星巴克咖啡(奉贤苏宁生活广场店),南奉公路7500号苏宁生活广场1层101-102室
上海市,上海市,星巴克咖啡(我格广场店),武宁路101号我格广场F1层L1-SPK2
上海市,上海市,星巴克咖啡(上海交通大学店),华山路1954号包兆龙图书馆1层
上海市,上海市,星巴克咖啡(丁香国际商业中心店),丁香路880弄丁香国际商业中心L1层L 101+102号单元
上海市,上海市,星巴克咖啡(尚嘉中心店),仙霞路99号尚嘉中心LG2层
上海市,上海市,星巴克咖啡(KING88购物中心店),长宁路90号附近KiNG88F1层L1-17-18
上海市,上海市,星巴克咖啡(松江平高广场店),九峰路118号平高广场1层101室02单元
上海市,上海市,星巴克咖啡(南翔太茂商业广场店),丰翔路3168号南翔太茂商业广场F1层113单元
上海市,上海市,星巴克咖啡(金山医院店),山阳镇龙航路1508号金山医院1层门诊大厅101室
上海市,上海市,星巴克咖啡(北艾路店),北艾路1770-1772号
上海市,上海市,星巴克咖啡(金桥太茂店),金高路1882号太茂广场1层105单元
上海市,上海市,星巴克咖啡(中江路店),长征镇中江路889号曹杨商务大厦
